status,listPrice,baths,baths_full,beds,sqft,stories,text,type,year_built
for_sale,400000.0,2,2.0,3.0,1560.0,1.0,Fabulous Country Retreat 5 acres  Remodeled 3bed2bath home situated 5 beautiful acres property abundance oak trees  40 x 30 shop concrete slab wcommercial roll door completed 2021 wwater  electricity  1589 sf home completed 2020  Hardiplank siding  big front side porches  split floor plan home great flow den kitchen center  Gorgeous Acacia wood countertops  kitchen great open mudroomsunroom sliding glass doors bringing outside  spacious bedroom huge walkin closets  Ensuite master bedroom huge shower double vanity  2 HVAC units high efficiency  Fenced garden front wwaterline  Two chick coops plus  Property cross fencedperimeter fenced 3 sides livestock  Move country start living  Hurry ,farm,1983
for_sale,509990.0,3,2.0,3.0,2658.0,2.0,home first floor offers study  oversized master bedroom  luxury master bath  powder bath  kitchen amble counter top cabinet space  study  upstairs game room  bath 2 2 bedrooms seating area bedrooms  Unique features home include  faux stone ceiling gas starter fireplace  white cabinets ceiling  wood wrapped kitchen island  double oven  36  gas cooktop  Alabaster white quartz counter tops  PPG Shark interior paint  mud bench  8  interior doors  brushed nickel fixtures  upgraded tile throughout engineered wood flooring   br   br  Due current building market  completion dates estimated subject change  See community sales manager completion date information ,single_family,2006
for_sale,130900.0,2,1.0,3.0,1230.0,1.0,Welcome charming 3bedroom  15bath brick home nestled spacious lot  offering unique opportunity vision transformation  property  although need tender loving care  TLC   holds immense potential creating home dreamsStep inside  ll find layout invites creativity customization  three bedrooms offer comfortable living spaces  15 bathrooms provide convenience daily living  possibilities endless comes reimagining interiors suit unique style preferences  Schedule private showing home today ,single_family,1970
for_sale,215000.0,2,2.0,3.0,1454.0,1.4,cute home ready new owners  Located Milwaukee Ridge  3 bedroom 2 bathroom home offers open concept living space  isolated master bedroom large walkin closet  nice bathroom  Enjoy nice patio backyard  Frenship schools  located street park  Call favorite realtor private showing ,single_family,2019
for_sale,378110.0,3,2.0,3.0,1852.0,2.0,Florence twostory  3bedroom  25bathroom home features approximately 1852 square feet living space  spacious twostory home features large family room dining opens beautiful kitchen  kitchen features large breakfast bar perfect sized pantry  Upstairs find main bedroom  offers large walkin closet spalike bathroom  second third bedrooms additional full bathroom also located second floor  Additional modern finishes include subway tile backsplash  quartz countertops stainlesssteel appliances  Youll enjoy added security new DR  Horton home Home Connected features  Using one central hub talks devices home  control lights  thermostat locks  cellular device  DR  Horton s simple buying process tenyear limited warranty  s reason wait   Prices  plans  dimensions  specifications  features  incentives  availability subject change without notice obligation ,single_family,2006
for_sale,139999.0,1,1.0,3.0,936.0,1.0,Charming 3 Bedroom  1 bath home nestled generous corner lot within sought  Sinton Independent School District  cozy residence exudes timeless charm offers comfortable living spaces filled natural light  detached garage provides ample storage space potential workshop  Embrace possibilities welllocated property  conveniently situated near local schools  shopping much  Whether first time home buyer looking invest  home presents opportunity missed  Experience blend character potential awaits within welcoming community  Ask favorite REALTOR USDA loan ,single_family,1955
for_sale,699990.0,3,3.0,4.0,3507.0,1.0,perfect corner lot dreamer exist  highly soughtafter Icet Creek Community almost acre  3 car garage  fully fenced featuring top notch curb appeal  energy efficiency finest  Solar panels  water softener systems paid cherry top oversized singlestory home  ll love tall ceilings  two story height office  media room grand open kitchen dining room overlooking massive yard  completely ready shop pool   Almost brand new home  lots potential motivated seller  Make appointment today ,single_family,2022
for_sale,825000.0,3,3.0,4.0,2839.0,1.0,Looking 4 bedroom home almost 1 acre   Look  home located much desired subdivision  much offer  including large insulated workshop plenty room pool  sitting corner lot    Call favorite agent private tour ,single_family,2022
for_sale,199000.0,2,2.0,4.0,2073.0,1.0,home 4 bedrooms  2 full bathrooms 2 living areas  primary bedroom features ensuite bathroom  Kitchen beautiful granite countertops white cabinets  natural light flows kitchen 1st living area  Gas range dishwasher included  Home also tankless water heater  Entire house outside entry way stops sink pet pipe  shed fully fenced backyard stays property  home within walking distance elementary school  Schedule showing today ,single_family,1965
for_sale,419999.0,2,2.0,3.0,1914.0,1.0,Welcome new abode 280 Rioja Kyle  TX  charming home boasts 1914 square feet wellutilized space  3 cozy bedrooms  2 stylish bathrooms  dedicated home office professional endeavors crafty creations  Step heart home discover open living space perfect hosting even lavish parties  cooks kitchen showcase stainless steel appliances oversized kitchen island breakfast bar  upgraded Puronics wholehouse water softener reverse osmosis drinking water system  ensure every sip shower topnotch  recently added additional cabinetry restrooms laundry room provide ample storage  keeping everything tidy organized  Step primary suite delighted ensuite bathroom  massive walkin primary closet  secondary bedrooms offer quite space study sleep  guests wo nt want leave  Outside  delights continue extended 22 x 14 covered patio  perfect sipping morning coffee hosting evening soirees  huge fully fenced yard offers privacy space furry friends outdoor activities  12 x 10 storage shed provides extra room tools toys  Say goodbye hassle manual watering automatic sprinkler system  enjoy costsaving benefits solar panels  Whether re green enthusiast looking save green  solar panels fantastic feature  home true gem  offering perfect blend comfort  convenience  efficiency  nt miss chance make ,single_family,2021
for_sale,105000.0,0,2.3,3.5,2334.6,1.4,Skyscraper Shadows lot available build  build dream home  income producing property  townhome much  Cleared oversized lot  opportunity ,land,2006
for_sale,540000.0,3,2.0,4.0,2286.0,1.0,Custombuilt home oneacre detached workshop electricity  Situated closeknit rural community  ll enjoy peace country living short drive nearby amenities  Access towns Leonard  Bonham  Sherman McKinney ensures strike perfect balance tranquility convenience  4 bedrooms  office formal dining  21 bath  living area coat closet  gas log fireplace open Kitchen  kitchen propane gas range  refrigerator  island plus breakfast Bar adjoins breakfast room  Primary bedroom walk door covered patio  barn door divides bedroom bathroom separate tub walk shower  double closets double vanities  Foam Insulation  tankless hot water heater gutters Discover potential additional detached workshop studio space  perfect pursuing hobbies  working home creating private sanctuary ,single_family,2024
for_sale,636276.0,3,2.0,3.0,2166.0,2.0,504 Bernese Pass  Austin  TX 78745  stunning new home Cooper Lane perfect example modern comfort  Boasting vaulted ceiling 1st floor Owner s Retreat  complete signature Super Shower Owner s Bath  excited begin end day quiet sanctuary  Maximize inner chef cook style stunning  upgraded kitchen professionally designed finishes  including cream colored cabinetry  chrome hardware  bright white tiles mention GE Profile gas cooktop  nt forget enjoy meal morning coffee extended back porch  Upstairs 2 secondary bedrooms live  able accommodate whichever need seek  bedroom  study  workout space  etc  Call David Weekley s Cooper Lane Team learn industryleading warranty EnergySaver features included new construction home sale Austin  Texas ,single_family,2006
for_sale,375999.0,2,2.0,4.0,1667.0,1.0,singlestory home smart layout includes four bedrooms total owner s suite strategically placed toward back home added privacy  living area flows family room  dining area modern kitchen open layout maximized interior space features access backyard ,single_family,2006
for_sale,414990.0,3,3.0,4.0,2060.0,1.0,Come see architecturally designed home professionally engineered post tension foundation plus premium divided light windows front elevation  Beautiful kitchen cabinets  granite  quartz countertops  based availability per package   stainlesssteel range  dishwasher  Luxurious bathroom includes walkin shower  Home features throughout include polysealant antidraft protection windows  doors  plate penetration  Photos shown may depict specified home features  Elevations  exterior interior colors  options  available upgrades  standard features vary community may change without notice  May include options  elevations  upgrades  patio covers  front porches  stone options  lot premiums  require additional charge  Call details ,single_family,2006
for_sale,499990.0,2,2.0,3.0,1628.0,1.0,Enjoy quaint low maintenance home yard new Portifino plan  Dinning area includes hutch display favorite beverages dishware  Luxurious primary suite freestanding tub large closet  Designated utility room designer tile laundry days cleaning supplies  Favorable lot close future amenities leisure hubs within community ,single_family,2006
for_sale,169900.0,2,2.0,3.0,1344.0,1.0,Darling home 3 bedrooms 2 baths 20 acres land country  home remodeled within last 3 years electrial updated  plumbing  floors  roof  kitchen cabinets  granite counter tops  new stainless appliances  light fixtures  ceiling fans  3 ac window units  windows  porch  paint inside new underpinning outside  Enjoy drive beautiful tree lined trees nice big yard  love country feel updates cute cozy home make  also storage container property storage propane tank needed  Call today see one ,single_family,1952
for_sale,730000.0,3,3.0,4.0,2833.0,1.0,Hidden Gem Outside City Limits Slidell ISD  Custom Home Situated almost 8 Acres  CulDeSac Street w Mature Trees  Rolling Hills  Serene Views Wise County Sunsets  Greeted w Etched Stained Concrete throughout  Natural Woodwork  French Doors Upon Entry leading Flex Spaces  Open Concept Floorplan w Loads Natural Light  Vaulted Ceilings  Floor Ceiling Stone Fireplace  Kitchen w Ample Counter  Cabinet Space  Oversized Island w Deep Pot  Pan Drawers  Owners Retreat features Floor Ceiling Stone Fireplace  Ensuite Bath w Dual Sinks  Jetted Tub  Walkin Shower w Dual Shower Heads  Walkin Closet  Safe Room w 16 inch Exterior Walls  3 Spacious Secondary Bedrooms  2 Full Baths  Utility Room w Sink  Builtin Cabinets  Shelves  Escape Outdoors Cozy next Outdoor Fireplace Hot Tub Onlooking 2 Ponds  Spring Fed Creek  Outdoor Arena w Lights  Fenced Pasture  Shop w Electric  Additional Covered Parking RV Horse Trailers  Much List ,single_family,2002
for_sale,481028.0,4,3.0,5.0,3417.0,2.0,charming  twostory home showcases Texas Star front door  Inside  discover open floor plan 9ft firstfloor ceilings  stylish kitchen features Whirlpool stainless steel appliances  Ubatuba granite countertops  Emser Zen tile backsplash  Moen Sleek higharc faucet Woodmont Windsor beadboard 42in  upper cabinets crown molding  Upstairs  primary bath boasts garden tub  separate shower Emser Contessa tile surround extended cabinet knee space  Finishing touches include rounded corners  2in  fauxwood blinds  Emser Brook tile flooring great room wet areas  5light dining chandelier  wroughtiron stair rail  WiFi garage door opener  textured painted garage  wireless security system automatic sprinkler system  Entertain friends family extended covered patio  Current time frames closing may longer originally anticipated  See sales counselor approximate timing required movein ready homes ,single_family,2006
for_sale,330990.0,3,2.0,4.0,2387.0,2.0,OVERSIZED LOT  2 Story  4 Bedroom  2 12 Bath  Gameroom  Primary Suite  Dual Vanities Primary Bath  Upgraded Tile Wet Areas  Extended Entry  Dining  Family Room  Open Concept KitchenDining Combo  Granite Kitchen Countertops Island  Mosaic Tile Backsplash  Stainless Steel Appliances  42 Grey Upper Kitchen Cabinets  Single Bowl Stainless Steel Undermount Sink  Recessed Lights  Upgraded Front Door  Ceiling Fans  Wrought Iron Stair Parts  Covered Patio  Front Gutters  Dual Zone AC  4 Sides Brick First Floor  Tech Shield Radiant Barrier  ENERGY STAR Certified Home  plus moreaAVAILABLE ,single_family,2006
for_sale,295990.0,2,2.0,4.0,1944.0,1.0,1 Story  4 Bedroom  2 Bath  Open Concept KitchenBreakfast Combo  42 Upper Kitchen Cabinets  Dual Vanities Primary Bath  Ceramic Tile Breakfast Room  Kitchen  Family Bathrooms  Granite Kitchen Countertops Island  Ceramic Subway Tile Backsplash  Black Appliances Microwave  Covered Patio  Single Bowl Undermount Stainless Steel Sink  Fully Sodded Front Yard Landscaping Tree  Tech Shield Radiant Barrier  ENERGY STAR Certified Home  plus moreaAVAILABLE NOVEMBERDECEMBER ,single_family,2006
for_sale,466620.0,2,2.0,2.0,1872.0,1.0,Ready Spring 2024  Mainstay floorplan Del Webb Chambers Creek  Willis  Texas  spacious open 2bedroom  2bathroom home offering 1872 sq  ft living space  Featuring gourmet kitchen inviting living room ,single_family,2006
for_sale,332790.0,3,3.0,4.0,2029.0,2.0,Available March 2024  versatile twostory Lincoln built families  four bedrooms second floor loft area  home features upgrades like quartz countertops  stainless steel appliances  luxury vinyl flooring ,single_family,2006
for_sale,491335.0,3,2.0,2.0,1989.0,1.0,Discover luxury living finest Prestige floor plan ready JanFeb 2024 Chambers Creek  stunning singlestory home boasts 1989 sq  ft impeccably designed living space  3 bedrooms  2 baths  2car garage ,single_family,2006
for_sale,374990.0,3,2.0,4.0,2481.0,1.4,Builder Incentives Offered please visit website   sales model information  Introducing Stonewall  captivating 2story plan Kendall Homes elevates standard modern living  impressive residence features 4 bedrooms  25 baths  expansive 2481 square feet thoughtfully designed living space  flexibility 23 car garage adds practicality  allowing tailor specific needs  Step Stonewall experience warm inviting ambiance  accentuated contemporary design elements  four wellappointed bedrooms  two half stylish baths  generously laidout floor plan across two stories  home invites indulge lifestyle sophistication comfort  Rest assured  every Kendall Home comes 10year structural warranty  providing homeowners enduring peace mind  Stonewall plan Move Ready  Take next step luxury living  schedule showing today envision unparalleled comfort elegance await remarkable 2story property ,single_family,2006
for_sale,383990.0,2,2.0,4.0,2717.0,2.0,Sagan floorplans offer everything re looking new home  love spacious twostory home featuring 3 upstairs bedrooms  master bedroom main floor added flex space  Enjoy living amongst new home details including granite countertops  stainless steel appliances walkin pantry ,single_family,2006
for_sale,495000.0,2,2.0,3.0,2066.0,1.0,Immaculate 3 bedroom2 bath home office sits 152 acres end culdesac Forest Woods Subdivision  open floor plan large living room coffered ceilings corner rock fireplace  spacious kitchen granite countertops  oversized island huge walkin pantry  Master bedroom also high coffered ceilings  private full bath walkin double shower  Double vanity large walkin closet  2 bedroomsadditional full bath office opposite side living room New Custom Window shutters throughout entire home  Home sits 152 acres mature trees  12 station sprinkler system  Commercial Grade Electric gate remote openers  concrete driveway oversize pad parking  attached 2 car garage  Covered patio beautiful view ranch deer neighbor south  home last long ,single_family,2020
for_sale,350000.0,2,2.0,3.0,2334.6,1.4,Updated 32 farmhouse 42 acres situated 4 miles east Knippa  Tx  Spacious 1981sqft home recent updates along 720sqft 21 guest cabin owners currently use rental  Large 65x80  barn attached shop two 20  000 Bushel grain silos could leased supplemental income  Property fully fenced crossed fenced pets livestock  Would make great family home potential business property ample covered equipment space ,farm,1951
for_sale,436215.0,3,2.0,3.0,1871.0,2.0,Andrew plan captures essence flexibility convenience firstfloor primary suite endless ways make  second floor LiveFlex space optional loft means home ebb grow meet lifestyle needs  course  covered porch patio perfect complement life well lived ,condos,2006
for_sale,699990.0,3,3.0,4.0,3107.0,1.4,Open floor plan features include  Ceiling Fans  Chandelier  Double Vanity  Entrance Foyer  Floor PlanSplit  Formal Dining  Granite Counters  Closets  Office  Pantry  Recessed Lighting  Separate Shower  ShowerTub Combo  Split Bedroom  TubSoaking  Vaulted Ceiling    WalkIn Closet    Breakfast Bar  BuiltIn Oven  Center Island  Cook Top  Electric  Granite Counter Top  Open Family Room  PantryWalk  BuiltIn Microwave  4Side Masonry  Spray Foam Insulation  Stone Veneer  Stucco,single_family,2006
for_sale,468900.0,4,4.0,5.0,3617.0,2.0,Delivering form  function  beauty comfort  Wimbledon grand slam buyers demand homes  Five bedrooms mean everyone gets room  Four baths mean early morning squabbles whose turn brush teeth  guests impressed spectacular  highceilinged family room gourmet kitchen  Entertain center island everyone mingle  Send younger guests upstairs romp game room enjoy movies media room adults converse  home office  gracious primary suite  covered patio plenty storage space add appeal ,single_family,2006
for_sale,413083.0,3,3.0,4.0,2277.0,1.0,Community  Community Highlights  Multiple homesite sizes available  Plans future onsite elementary school zoned Community ISD  Enjoy masterplanned amenities including dog park  fishing ponds  pool  trails  fitness stations  event lawn  Personalize buildable floor plan options like home offices  game rooms  additional bedrooms  HistoryMaker s new homes Elevon feature spacious home offices  game rooms  flexible home technology  energy efficient features  Elevon offers something everybody  featuring amenities like community pool  trails fitness stations  dog park  fishing ponds  athletic courts  event lawn s perfect outdoor yoga class picnic  Lavon  TX  recipient Municipal Excellence Award Public Safety  located 35 miles shopping  dining  entertainment downtown Dallas offer  also easily access nearby cities Plano  Garland  Wylie thanks nearby FM 6 Highway 78  Neighboring Lake Lavon Lake Ray Hubbard perfect camping  hiking  boating  outdoor activities  plans future onsite elementary school  Elevon zoned highly rated Community ISD  Contact us explore new homes sale Lavon  TX ,single_family,2006
for_sale,399990.0,2,2.0,4.0,1952.0,1.0,Cottonwood floor plan spacious 1story plan prioritizes functional space  Designed mind  open kitchen flows living room nook  covered patio perfect entertaining  primary bedroom offers spacious walkin closet  select communities  personalize Cottonwood home modern finishes  fireplace  study  3rd car garage ,single_family,2006
for_sale,510668.6,0,2.3,0.0,0.0,1.4,media study greet upon entering foyer Deerfield II  family living area flows nicely together accented bountiful kitchen island  custom cabinetry  walkin pantry  cozy fireplace twostory family room  optional covered porch awaits breakfast room trendy outdoor living  luxurious owner s suite private retreat resortlike bath  Upstairs two comfortable bedrooms generous gameroom  s also optional media room noise reducing doubledoors ,single_family,2006
for_sale,335990.0,2,2.0,4.0,1878.0,1.4,Builder Incentives Offered please visit website   sales model information  Introducing Duval  charming plan Kendall Homes effortlessly blends practicality style  delightful residence features 4 bedrooms  2 baths  cozy 1878 square feet thoughtfully designed living space  2car garage adds convenience wellcrafted home  Step Duval experience warm inviting ambiance  accentuated modern design elements  four wellappointed bedrooms  two stylish baths  thoughtfully laidout floor plan  home invites embrace lifestyle comfort elegance  Rest assured  every Kendall Home comes 10year structural warranty  providing homeowners enduring peace mind  Duval plan Move Ready  Take next step creating comfort  schedule showing today envision unmatched charm awaits delightful property ,single_family,2006
for_sale,319990.0,2,2.0,4.0,1937.0,1.0,4 bedroom  onestory  Chatfield plan great open concept design island kitchen overlooks cafe gathering area ,single_family,2006
for_sale,280990.0,2,2.0,3.0,1401.0,1.0,onestory 3 bedroom  2 bath home perfect anyone looking  Enjoy conveniences like updated kitchen granite countertops  large island  stainless steel appliances upgraded cabinets ,single_family,2006
for_sale,405000.0,2,2.0,4.0,1831.0,1.0, 28400 upgrades included  Stylized designer curated Farmhouse Look  Lovely stone accents laminate flooring  Dark stain cabinets granite countertops kitchen  Beautiful feature walls foyer primary suite  Ideal covered patio gas supply ,single_family,2006
for_sale,493400.0,4,4.0,5.0,3594.0,2.0,Delivering form  function  beauty comfort  Wimbledon grand slam buyers demand homes  Five bedrooms mean everyone gets room  Four baths mean early morning squabbles whose turn brush teeth  guests impressed spectacular  highceilinged family room gourmet kitchen  Entertain center island everyone mingle  Send younger guests upstairs romp game room enjoy movies media room adults converse  home office  gracious primary suite  covered patio plenty storage space add appeal ,single_family,2006
for_sale,300000.0,2,2.0,3.0,1574.0,1.0,Denton plan onestory home featuring 3 bedrooms  2 baths  2 car garage  foyer entry coat closet opens guest bedrooms bath  Center kitchen includes breakfast bar beautiful counter tops  stainless steel appliances corner pantry opens family room  primary suite features sloped ceiling attractive primary bath dual vanities  water closet spacious walkin closet  standard rear covered patio located dining area  Images 3D tour illustration options may vary home built ,single_family,2006
for_sale,444999.0,2,2.0,3.0,2067.0,1.4,Community  Sage Hollow brandnew community attractive amenities variety home selections fantastic location  Sage Hollow delivers new homes near downtown Kyle connected wide pedestrianfriendly sidewalks weave throughout community provide easy access enjoyable destinations neighborhood dog park  familyfriendly playscape area  relaxing swimming pool  Thoughtful planning went design Sage Hollow seven acres dedicated recreational land preserves number mature trees lend shade maturity new community  Contact team learn exciting new home opportunity Kyle  Texas ,single_family,2006
for_sale,945515.0,5,4.0,4.0,3050.0,1.0,model plan 216 oversized lot offers abundance space luxury  single story 216 plan offers 4 Bedrooms  41 Baths  Entertainment Room  Home Office  Extended Back Patio  3 Car Tandem Garage  Extended Primary Suite  Gourmet Kitchen offers Double Islands  Upgraded Appliances  abundance CabinetsDrawers  See Sales Counselor details ,single_family,2006
for_sale,455000.0,3,3.0,5.0,2659.0,2.0, 21700 upgrades included  Stylized designer curated Loft Look  Sleek laminate flooring main living areas  Warming fireplace great room  Quartz counters dark stain cabinets kitchen  Convenient Extra Suite multigenerational living ,single_family,2006
for_sale,369999.0,3,2.0,3.0,1807.0,1.4,Community  SELLING  Ask incredible incentives  Welcome Home Package  free upgrades select homes  Porter Country Milestone s latest project Kyle  Texas  Featuring 70 acres green space  Porter Country include multiple parks  network trails  amenity center swimming pool  Residents enjoy easy access Downtown Austin San Marcos via I35 minutes away  Young families get send kids Hays CISD schools including highlyrated Ralph Pfluger Elementary School  Construction presales well underway  Make sure sign join interest list re first hear plans pricing information becomes available ,single_family,2006
for_sale,545038.0,4,3.0,3.0,2712.0,1.0,spacious open 3bedroom  35bathroom home offering 2700 sq  ft living space  Featuring gourmet kitchen  inviting Gathering room  main bedroom suite 2 walkin closet  covered patio  access resortstyle amenities ,single_family,2006
for_sale,125000.0,0,2.3,3.5,1976.0,1.4,Seller offering buyer 2k price reduction 2k repair creditsThis duplex located heart central El Paso Texas  Features new tankless water heaters  new windows  new cabinets  new flooring perfect price  looking real estate investment property  look  Come preview duplex ,multi_family,1940
for_sale,435990.0,3,2.0,4.0,2482.0,1.4,Builder Incentives Offered please visit website   sales model information  Introducing Montgomery  masterpiece Kendall Homes embodies perfect blend spaciousness elegance  exceptional residence features 4 bedrooms  25 baths  expansive 2483 square feet thoughtfully designed living space  flexibility 23 car garage adds practicality convenience  allowing tailor preferences  Step Montgomery experience warm inviting ambiance  complemented contemporary design elements  four wellappointed bedrooms  dining room  two half stylish baths  generously laidout floor plan  home invites indulge lifestyle sophistication comfort  Rest assured  every Kendall Home comes 10year structural warranty  providing homeowners enduring peace mind  Montgomery plan Move Ready  Elevate living experience  schedule showing today envision unmatched luxury awaits remarkable property ,single_family,2006
for_sale,351590.0,3,2.0,4.0,2257.0,2.0,Available February 2024  Fentress offers firstfloor owner s suite main living area  coupled three spacious bedrooms loft upstairs  home features upgrades quartz countertops  stainless steel appliances  LVP,single_family,2006
for_sale,250000.0,1,1.0,4.0,1469.0,1.0,Location  Location  Location  listing charming ranch house 225 acres beautiful Hill Country close Burnet  TX  owners told originally old Burnet Train Depot moved property 1950 s original part structure dating back 1890 s  fixer upper 4 bedrooms 1 bath 1469 Square Feet living space  Original hardwood floors add charm  grove Pecan Oak trees steps away front door add tranquil country setting  home connected Bertram Water Supply  option also available purchase additional acreage 10 acres would include pond ,single_family,1955
for_sale,319900.0,2,2.0,3.0,1768.0,1.0,Turquoise divine singlestory floor plan offering flexibility need unlock creative energy  flex room near front house could home office could also house ceramics studio jewelrymaking business  Unleash inner interior decorator great room  Tie family room  dining area kitchen together favorite art knick knacks  Turquoise two bedrooms kids decorate please  kids  spouse love extra office space   talking canceling gym membership setting ultimate workout room  plan one ,single_family,2006
for_sale,255990.0,2,2.0,3.0,1401.0,1.0,onestory 3 bedroom  2 bath home perfect anyone looking  Enjoy conveniences like updated kitchen granite countertops  large island  stainless steel appliances upgraded cabinets ,single_family,2006
for_sale,899000.0,3,3.0,4.0,3001.0,1.0,home singlelevel living finest  beautiful foyer welcomes home stunning views main living space rear yard  casual dining area adjacent kitchen provides convenient intimate setting  home complete designercurated finishes  home mustsee schedule tour today  Disclaimer  Photos images relied upon confirm applicable features ,single_family,2006
for_sale,539000.0,3,3.0,4.0,1973.0,1.0,Stunning exterior single story plan  Tall ceilings home  Oversized homesite backyard enjoyment  Designer tile color selection  Oversized primary shower  Large kitchen island plenty natural light family room  Smart home package  full sod sprinkler system included ,single_family,2006
for_sale,250000.0,0,2.3,3.5,2334.6,1.4,Hard find recreational acreage close town  Featuring access Belton Lake via Cedar Creek running property  mature trees abundant wildlife  Bordered 100 acre private ranch 150 acres Government WMA land  Great area deer  dove turkey ,land,2006
for_sale,499900.0,3,3.0,4.0,2814.0,1.0,New  completed construction longtime builder  Robbie Hale Homes  High Meadow Estates Josephine  home 2814 air conditioned square footage 4 Bedrooms  3 Baths  three car Garage  Study Formal Dining Room  Kitchen includes custom oak cabinets  granite countertops  kitchen island  true walk pantry  stainless steel appliances builtin oven  builtin microwave  dishwasher  electric cooktop ventahood  Master bedroom large access covered patio Master Bathroom feature separate vanities  linen closet  jetted tub  walkin shower huge walkin closet  exterior features sod  landscaping sprinkler system full front side yards perimeter across back home  Energy efficiency include R38 blown attic insulation  R15 wall insulation  insulated vinyl windows  radiant barrier roof decking  high efficiency HVAC  Builder details ,single_family,2023
for_sale,324900.0,2,2.0,4.0,1836.0,1.0,Attention Investors Aggie Parents  home situated across lovely park Plantation Oaks  4 bedrooms  2 baths  large formal living w fireplace  large family room dining area  unique kitchen  lots counter cabinet space  built ovens  dishwasher  microwave  island cooktop  pantry  built desk  Recently updated guest bath  primary walkin shower separate vanity sink bedroom  Large corner lot covered private patio  2 car side entry garage  Leased  2100 July 2025 ,single_family,1971
for_sale,499000.0,3,3.0,3.0,2244.0,4.0,stunning townhome real gem  situated prime location easy access best amenities Houston offer  Boasting 4 levels stylish living space  property sure impress  Step inside find beautiful hardwood floors  elegant granite countertops  luxurious marble finishes throughout  highlight home undoubtedly breathtaking views downtown primary bedroom living room  large primary bath spacious closet  unit offers perfect combination comfort functionality  Whether re foodie shopping enthusiast  ll love proximity Houston s finest restaurants shops  nt miss incredible opportunity  schedule showing today ,townhomes,2000
for_sale,176000.0,2,2.0,3.0,2060.0,1.4,Located right HWY 84 historical town Post  Texas three bedroom  two bath brick home wood burning fireplace ready cozy winter fire  Custombuilt cabinets kitchen utility room loads storage  large fenced backyard covered patio storage building made bar  Location private large front yard  must see  Let s go Post ,single_family,1970
for_sale,320000.0,2,2.0,3.0,1515.0,1.0,Welcome delightful residence nestled heart Irving  TX  home offers comfort  convenience  timeless appeal  Enjoy convenience fully equipped kitchen  ample storage  sleek countertops  living room perfect relaxation entertainment  offering plenty space gatherings quiet evenings  Retreat comfortable bedrooms designed rest ample natural light closet space  Conveniently situated Irving  TX  home offers easy access shopping  dining  entertainment  major highways effortless commuting  property meticulously maintained  offering peace mind new homeowners  church next door soundproof service Saturdays  nt miss opportunity make charming house new home sweet home  Schedule showing today  information provided deemed reliable  guaranteed independently verified ,single_family,1960
for_sale,1900000.0,0,2.3,3.5,2334.6,1.4,207acre property multipurpose paradise horse enthusiasts  livestock lovers  exotics  farmingimproved pastures  anyone passionate 4H FFA projects  heart ranch lies immaculate 2176 sq ft limestone rock home  boasting 3B 2B custom finishes exude rustic elegance beautiful rock fireplace  property features working pipe cattle pens squeeze chute  horse barn 4 stalls runs  enclosed tack room additional loft storage  arena  pond stocked bass  equipment barn 4 bays 20x40 workshop ,farm,2006
for_sale,399900.0,2,2.0,3.0,2063.0,1.0,Welcome exquisite 2021built home seamlessly blends modern elegance thoughtful upgrades  step front door  attention detail immediately apparentThe kitchen chef s delight  boasting oven tower utility sink added convenience  10foot ceilings throughout home create open airy atmosphere  elevating overall sense space luxury  extended patio beckons enjoy outdoor living finest  handscraped hardwood floors underfoot exude warmth timeless charm  spacious garage welcomes sleek epoxy floor  adding touch sophistication practical space  Convenience meets comfort charming home  proximity local amenities  parks  schools  nt miss opportunity make enchanting house home sweet home  Come fall love ,single_family,2021
for_sale,950000.0,5,3.0,5.0,6000.0,2.0,Showings appointment proof financial responsibility ,single_family,1995
for_sale,579900.0,4,3.0,4.0,2568.0,1.0,Beautiful custom built 4 bedroom  35 bath  2 car attached garage home 191 acres offering open kitchenliving concept dining area breakfast bar  Isolated master bedroom  spacious utility room sink  spectacular tile work lighting  4th bedroom currently used theater room  Covered back porch saltwater gunite pool pebble tech finish  Priced Appraisal Value   ,single_family,2021
for_sale,339500.0,2,2.0,3.0,1433.0,1.0,Builtin 2022 home 248 acres Eustace  TX  3 beds  2 baths  2car garage  Beautiful kitchen granite countertops  gas stove  tile backsplash  pot filler  Enjoy covered back patio countryside views  Comes internet tower  primary bedroom double sinks  tiled shower  towel warmer  Great price country living  hour Dallas 40 minutes Tyler  ,single_family,2022
for_sale,1149000.0,4,3.0,3.0,2635.0,1.0,final brandnew home Sitterle Homes prestigious Serene Hills community  exquisite residence boasts stunning full metal roof grand iron front door instantly catches eye  Step inside welcomed luxurious guest suite complete full bed  bath  convenient kitchenette guests  ultimate comfort privacy  Experience epitome indooroutdoor living remarkable 12x8  Jeldwin sliding glass door seamlessly connects inviting interior expansive covered back patio  Entertain family friends style gather around outdoor kitchen cozy fireplace  creating cherished memories comfort backyard  enter impressive Great Room  gaze drawn exquisite wood beams adorn soaring 14  ceilings  adding touch elegance warmth space  study thoughtfully designed builtins charming barn doors  creating tranquil space ideal home office creative sanctuary  tile wood upgraded floors add touch sophistication durability  Indulge luxury mudset frameless glass shower  freestanding tub  closets  providing ample storage wardrobe accessories ,single_family,2006
